,trip_cat,num_rides,neighbourhood
0,0,15913,upper_manhattan
1,1,24096,upper_manhattan
2,2,11041,upper_manhattan
3,3,5826,upper_manhattan
4,4,3562,upper_manhattan
5,5,2686,upper_manhattan
6,6,1773,upper_manhattan
7,7,1447,upper_manhattan
8,8,967,upper_manhattan
9,9,534,upper_manhattan
10,10,324,upper_manhattan
11,11,203,upper_manhattan
12,12,127,upper_manhattan
13,13,93,upper_manhattan
14,14,84,upper_manhattan
15,15,71,upper_manhattan
16,16,54,upper_manhattan
17,17,134,upper_manhattan
18,18,190,upper_manhattan
19,19,47,upper_manhattan
20,20,25,upper_manhattan
21,21,20,upper_manhattan
22,22,11,upper_manhattan
23,23,8,upper_manhattan
24,24,6,upper_manhattan
25,25,30,upper_manhattan
26,0,4,lower_manhattan
27,1,6,lower_manhattan
28,2,9,lower_manhattan
29,3,14,lower_manhattan
30,4,9,lower_manhattan
31,5,9,lower_manhattan
32,6,8,lower_manhattan
33,7,6,lower_manhattan
34,8,6,lower_manhattan
35,9,4,lower_manhattan
36,10,0,lower_manhattan
37,11,2,lower_manhattan
38,12,0,lower_manhattan
39,13,1,lower_manhattan
40,14,0,lower_manhattan
41,15,0,lower_manhattan
42,16,0,lower_manhattan
43,17,0,lower_manhattan
44,18,1,lower_manhattan
45,19,0,lower_manhattan
46,20,1,lower_manhattan
47,21,0,lower_manhattan
48,22,0,lower_manhattan
49,23,0,lower_manhattan
50,24,0,lower_manhattan
51,25,0,lower_manhattan
52,0,28455,Downtown_Bk
53,1,46759,Downtown_Bk
54,2,31843,Downtown_Bk
55,3,23883,Downtown_Bk
56,4,15382,Downtown_Bk
57,5,9552,Downtown_Bk
58,6,7116,Downtown_Bk
59,7,5452,Downtown_Bk
60,8,3249,Downtown_Bk
61,9,2360,Downtown_Bk
62,10,1801,Downtown_Bk
63,11,1296,Downtown_Bk
64,12,979,Downtown_Bk
65,13,664,Downtown_Bk
66,14,346,Downtown_Bk
67,15,217,Downtown_Bk
68,16,161,Downtown_Bk
69,17,232,Downtown_Bk
70,18,184,Downtown_Bk
71,19,113,Downtown_Bk
72,20,69,Downtown_Bk
73,21,43,Downtown_Bk
74,22,36,Downtown_Bk
75,23,22,Downtown_Bk
76,24,25,Downtown_Bk
77,25,119,Downtown_Bk
78,0,522,Bayridge_bk
79,1,754,Bayridge_bk
80,2,550,Bayridge_bk
81,3,363,Bayridge_bk
82,4,231,Bayridge_bk
83,5,199,Bayridge_bk
84,6,153,Bayridge_bk
85,7,146,Bayridge_bk
86,8,120,Bayridge_bk
87,9,85,Bayridge_bk
88,10,73,Bayridge_bk
89,11,43,Bayridge_bk
90,12,33,Bayridge_bk
91,13,24,Bayridge_bk
92,14,25,Bayridge_bk
93,15,17,Bayridge_bk
94,16,14,Bayridge_bk
95,17,11,Bayridge_bk
96,18,6,Bayridge_bk
97,19,9,Bayridge_bk
98,20,7,Bayridge_bk
99,21,7,Bayridge_bk
100,22,3,Bayridge_bk
101,23,4,Bayridge_bk
102,24,0,Bayridge_bk
103,25,6,Bayridge_bk
