,trip_cat,num_rides,neighbourhood
0,0,15273,upper_manhattan
1,1,24209,upper_manhattan
2,2,11010,upper_manhattan
3,3,5540,upper_manhattan
4,4,3245,upper_manhattan
5,5,2448,upper_manhattan
6,6,1806,upper_manhattan
7,7,1450,upper_manhattan
8,8,918,upper_manhattan
9,9,534,upper_manhattan
10,10,290,upper_manhattan
11,11,192,upper_manhattan
12,12,134,upper_manhattan
13,13,81,upper_manhattan
14,14,65,upper_manhattan
15,15,81,upper_manhattan
16,16,49,upper_manhattan
17,17,156,upper_manhattan
18,18,237,upper_manhattan
19,19,50,upper_manhattan
20,20,23,upper_manhattan
21,21,16,upper_manhattan
22,22,10,upper_manhattan
23,23,8,upper_manhattan
24,24,3,upper_manhattan
25,25,37,upper_manhattan
26,0,3,lower_manhattan
27,1,0,lower_manhattan
28,2,7,lower_manhattan
29,3,9,lower_manhattan
30,4,5,lower_manhattan
31,5,2,lower_manhattan
32,6,0,lower_manhattan
33,7,1,lower_manhattan
34,8,0,lower_manhattan
35,9,1,lower_manhattan
36,10,1,lower_manhattan
37,11,0,lower_manhattan
38,12,0,lower_manhattan
39,13,0,lower_manhattan
40,14,0,lower_manhattan
41,15,0,lower_manhattan
42,16,0,lower_manhattan
43,17,0,lower_manhattan
44,18,0,lower_manhattan
45,19,0,lower_manhattan
46,20,0,lower_manhattan
47,21,0,lower_manhattan
48,22,0,lower_manhattan
49,23,0,lower_manhattan
50,24,0,lower_manhattan
51,25,0,lower_manhattan
52,0,36890,Downtown_Bk
53,1,63226,Downtown_Bk
54,2,44007,Downtown_Bk
55,3,32585,Downtown_Bk
56,4,20768,Downtown_Bk
57,5,12888,Downtown_Bk
58,6,9747,Downtown_Bk
59,7,7050,Downtown_Bk
60,8,4511,Downtown_Bk
61,9,3530,Downtown_Bk
62,10,2732,Downtown_Bk
63,11,2054,Downtown_Bk
64,12,1632,Downtown_Bk
65,13,1019,Downtown_Bk
66,14,519,Downtown_Bk
67,15,308,Downtown_Bk
68,16,280,Downtown_Bk
69,17,416,Downtown_Bk
70,18,309,Downtown_Bk
71,19,171,Downtown_Bk
72,20,105,Downtown_Bk
73,21,71,Downtown_Bk
74,22,48,Downtown_Bk
75,23,23,Downtown_Bk
76,24,34,Downtown_Bk
77,25,175,Downtown_Bk
78,0,570,Bayridge_bk
79,1,1040,Bayridge_bk
80,2,695,Bayridge_bk
81,3,494,Bayridge_bk
82,4,302,Bayridge_bk
83,5,220,Bayridge_bk
84,6,215,Bayridge_bk
85,7,230,Bayridge_bk
86,8,137,Bayridge_bk
87,9,108,Bayridge_bk
88,10,91,Bayridge_bk
89,11,66,Bayridge_bk
90,12,55,Bayridge_bk
91,13,56,Bayridge_bk
92,14,24,Bayridge_bk
93,15,30,Bayridge_bk
94,16,17,Bayridge_bk
95,17,15,Bayridge_bk
96,18,12,Bayridge_bk
97,19,7,Bayridge_bk
98,20,8,Bayridge_bk
99,21,3,Bayridge_bk
100,22,5,Bayridge_bk
101,23,2,Bayridge_bk
102,24,5,Bayridge_bk
103,25,10,Bayridge_bk
