,trip_cat,num_rides,neighbourhood
0,0,17522,upper_manhattan
1,1,25968,upper_manhattan
2,2,12012,upper_manhattan
3,3,6398,upper_manhattan
4,4,3731,upper_manhattan
5,5,2841,upper_manhattan
6,6,1840,upper_manhattan
7,7,1553,upper_manhattan
8,8,908,upper_manhattan
9,9,598,upper_manhattan
10,10,343,upper_manhattan
11,11,215,upper_manhattan
12,12,134,upper_manhattan
13,13,115,upper_manhattan
14,14,74,upper_manhattan
15,15,95,upper_manhattan
16,16,61,upper_manhattan
17,17,170,upper_manhattan
18,18,315,upper_manhattan
19,19,59,upper_manhattan
20,20,27,upper_manhattan
21,21,15,upper_manhattan
22,22,12,upper_manhattan
23,23,6,upper_manhattan
24,24,9,upper_manhattan
25,25,39,upper_manhattan
26,0,0,lower_manhattan
27,1,0,lower_manhattan
28,2,1,lower_manhattan
29,3,1,lower_manhattan
30,4,1,lower_manhattan
31,5,0,lower_manhattan
32,6,1,lower_manhattan
33,7,0,lower_manhattan
34,8,1,lower_manhattan
35,9,2,lower_manhattan
36,10,1,lower_manhattan
37,11,0,lower_manhattan
38,12,0,lower_manhattan
39,13,0,lower_manhattan
40,14,0,lower_manhattan
41,15,0,lower_manhattan
42,16,0,lower_manhattan
43,17,0,lower_manhattan
44,18,0,lower_manhattan
45,19,0,lower_manhattan
46,20,0,lower_manhattan
47,21,0,lower_manhattan
48,22,0,lower_manhattan
49,23,0,lower_manhattan
50,24,0,lower_manhattan
51,25,0,lower_manhattan
52,0,52352,Downtown_Bk
53,1,81063,Downtown_Bk
54,2,54030,Downtown_Bk
55,3,37010,Downtown_Bk
56,4,22891,Downtown_Bk
57,5,14477,Downtown_Bk
58,6,11155,Downtown_Bk
59,7,7750,Downtown_Bk
60,8,4929,Downtown_Bk
61,9,3716,Downtown_Bk
62,10,3123,Downtown_Bk
63,11,2340,Downtown_Bk
64,12,1852,Downtown_Bk
65,13,1125,Downtown_Bk
66,14,552,Downtown_Bk
67,15,389,Downtown_Bk
68,16,334,Downtown_Bk
69,17,458,Downtown_Bk
70,18,382,Downtown_Bk
71,19,187,Downtown_Bk
72,20,112,Downtown_Bk
73,21,81,Downtown_Bk
74,22,37,Downtown_Bk
75,23,25,Downtown_Bk
76,24,41,Downtown_Bk
77,25,241,Downtown_Bk
78,0,1229,Bayridge_bk
79,1,1865,Bayridge_bk
80,2,1278,Bayridge_bk
81,3,773,Bayridge_bk
82,4,498,Bayridge_bk
83,5,377,Bayridge_bk
84,6,310,Bayridge_bk
85,7,263,Bayridge_bk
86,8,179,Bayridge_bk
87,9,143,Bayridge_bk
88,10,114,Bayridge_bk
89,11,64,Bayridge_bk
90,12,74,Bayridge_bk
91,13,75,Bayridge_bk
92,14,50,Bayridge_bk
93,15,22,Bayridge_bk
94,16,24,Bayridge_bk
95,17,27,Bayridge_bk
96,18,15,Bayridge_bk
97,19,20,Bayridge_bk
98,20,13,Bayridge_bk
99,21,10,Bayridge_bk
100,22,11,Bayridge_bk
101,23,8,Bayridge_bk
102,24,8,Bayridge_bk
103,25,21,Bayridge_bk
